Edges,spearman,pearson,mldm,magma,sparcc,spieceasi
Ruminococcaceae-Klebsiella-neg,0.2495,0.1548,0.00787237112764568,0.0,0.3375,0.0
Ruminococcaceae-Ruminococcus-pos,0.2976,0.1842,0.0,0.0,0.2854,0.0
Ruminococcaceae-Ruminococcus-neg,0.0,0.0,0.0569690130604437,0.0,0.0,0.0
Ruminococcaceae-Parabacteroides-pos,0.5885,0.3996,0.0,0.0,0.3835,0.0
Ruminococcaceae-Citrobacter-neg,0.1049,0.0762,0.0,0.0,0.1137,0.0
Ruminococcaceae-Alistipes-pos,0.4498,0.263,0.0,0.0,0.3613,0.0
Ruminococcaceae-Verrucomicrobiaceae-pos,0.1668,0.0,0.0,0.0,0.0121,0.0
Ruminococcaceae-Verrucomicrobiaceae-neg,0.0,0.0343,0.00292798192937883,0.0,0.0,0.0
Ruminococcaceae-Bacillus-pos,0.0,0.1112,0.0,0.0,0.0,0.0
Ruminococcaceae-Bacillus-neg,0.1462,0.0,0.0136069177726053,0.0,0.2082,0.0
Ruminococcaceae-Peptostreptococcaceae-pos,0.4992,0.6499,0.0,0.0,0.3509,0.0
Ruminococcaceae-Alicyclobacillus-pos,0.3491,0.3977,0.0,0.0,0.2932,0.0
Ruminococcaceae-Lachnospiraceae-pos,0.7367,0.694,0.149866658082675,0.0,0.5787,0.0
Ruminococcaceae-Dialister-pos,0.1099,0.3892,0.0,0.0,0.0817,0.0
Ruminococcaceae-Blautia-pos,0.7348,0.6609,0.168724097490393,0.0126901855853842,0.6595,0.193698803135981
Ruminococcaceae-Bifidobacterium-pos,0.4152,0.4611,0.0859627367768386,0.0,0.2996,0.0
Ruminococcaceae-Clostridium-pos,0.1289,0.3976,0.0020039072555023602,0.0,0.0647,0.0
Ruminococcaceae-Prevotella-pos,0.3306,0.1766,0.0,0.0,0.2679,0.0
Ruminococcaceae-Acidaminococcaceae-pos,0.3648,0.2774,0.0,0.0,0.3191,0.0
Ruminococcaceae-Methanobrevibacter-pos,0.0,0.1767,0.0,0.0,0.0,0.0
Ruminococcaceae-Methanobrevibacter-neg,0.0444,0.0,0.0,0.0,0.0859,0.0
Ruminococcaceae-Erysipelatoclostridium-pos,0.2377,0.3404,0.0,0.0,0.3379,0.0
Ruminococcaceae-Spiroplasma-pos,0.1838,0.122,0.0,0.0,0.0483,0.0
Ruminococcaceae-Bacteroidales-pos,0.3314,0.1967,0.0,0.0,0.2151,0.0
Ruminococcaceae-Bacteroidales-neg,0.0,0.0,0.0046353773619934105,0.0,0.0,0.0
Ruminococcaceae-Bacillales-pos,0.2494,0.0398,0.0482724207163674,0.0,0.1719,0.0
Ruminococcaceae-Lysinibacillus-neg,0.2894,0.176,0.0,0.0,0.2653,0.0
Ruminococcaceae-Clostridiales-pos,0.404,0.3223,0.0,0.0,0.2804,0.0
Ruminococcaceae-Anaerostipes-pos,0.436,0.2722,0.0,0.0,0.2761,0.0
Ruminococcaceae-Alphaproteobacteria-pos,0.1012,0.0,0.0,0.0,0.0,0.0
Ruminococcaceae-Alphaproteobacteria-neg,0.0,0.0947,0.0,0.0,0.0292,0.0
Ruminococcaceae-Hungateiclostridiaceae-pos,0.3814,0.2084,0.0,0.0,0.2827,0.0
Ruminococcaceae-Providencia-neg,0.1061,0.161,0.0,0.0,0.1371,0.0
Ruminococcaceae-Pseudomonas-neg,0.1547,0.1545,0.0,0.0,0.1012,0.0
Ruminococcaceae-Staphylococcus-pos,0.2129,0.2544,0.0,0.0,0.1106,0.0
Ruminococcaceae-Haemophilus-pos,0.3369,0.5759,0.0,0.0,0.2687,0.0
Ruminococcaceae-Streptococcus-pos,0.2303,0.495,0.0,0.0,0.179,0.0
Ruminococcaceae-Lactobacillus-pos,0.5251,0.6375,0.0040829346923032,0.0510746183220845,0.3622,0.0
Ruminococcaceae-Sphingomonas-pos,0.0674,0.0,0.0,0.0,0.0,0.0
Ruminococcaceae-Sphingomonas-neg,0.0,0.0977,0.0,0.0,0.033,0.0
Ruminococcaceae-Desulfovibrio-pos,0.2523,0.1157,0.0,0.0,0.0636,0.0
Ruminococcaceae-Lachnoclostridium-pos,0.2961,0.1258,0.0,0.0,0.0699,0.0
Ruminococcaceae-Odoribacter-pos,0.3119,0.1976,0.0,0.0,0.0658,0.0
Ruminococcaceae-Enterobacterales-neg,0.1379,0.1908,0.0,0.0,0.218,0.0
Ruminococcaceae-Enterococcus-neg,0.0322,0.0303,0.0,0.0,0.0815,0.0
Ruminococcaceae-Firmicutes-pos,0.3128,0.6119,0.0,0.0,0.0933,0.0
Ruminococcaceae-Erysipelotrichaceae-pos,0.0589,0.0603,0.0,0.0,0.0548,0.0
Ruminococcaceae-Unassigned-pos,0.0781,0.0216,0.0,0.0,0.0,0.0
Ruminococcaceae-Unassigned-neg,0.0,0.0,0.0,0.0,0.0003,0.0
Ruminococcaceae-Coriobacteriia-pos,0.0793,0.3489,0.0,0.0,0.0448,0.0
Ruminococcaceae-Faecalicatena-neg,0.0251,0.0483,0.0,0.0,0.1388,0.0
Ruminococcaceae-Desulfosporosinus-pos,0.0,0.1912,0.0,0.0,0.0,0.0
Ruminococcaceae-Desulfosporosinus-neg,0.0177,0.0,0.0,0.0,0.1602,0.0
Ruminococcaceae-Burkholderiales-pos,0.1834,0.0,0.0,0.0,0.0012,0.0
Ruminococcaceae-Burkholderiales-neg,0.0,0.0421,0.0,0.0,0.0,0.0
Ruminococcaceae-Bacteroidia-pos,0.1512,0.0046,0.0,0.0,0.0383,0.0
Ruminococcaceae-Bacteroidia-neg,0.0,0.0,0.0230585618442703,0.0,0.0,0.0
Ruminococcaceae-Collinsella-pos,0.2318,0.3726,0.0,0.0,0.0709,0.0
Ruminococcaceae-Corynebacterium-pos,0.2204,0.1653,0.0,0.0,0.0057,0.0
Ruminococcaceae-Clostridiales Family XIII. Incertae Sedis-pos,0.0501,0.0062,0.0,0.0,0.0163,0.0
Ruminococcaceae-Bacteria-pos,0.0171,0.0251,0.0,0.0,0.0,0.0
Ruminococcaceae-Bacteria-neg,0.0,0.0,0.0,0.0,0.0398,0.0
Ruminococcaceae-Moorella-pos,0.0101,0.1189,0.0,0.0,0.0,0.0
Ruminococcaceae-Moorella-neg,0.0,0.0,0.0,0.0,0.0462,0.0
Ruminococcaceae-Brucella-neg,0.2845,0.2459,0.0,0.0,0.2306,0.0
Ruminococcaceae-Dysgonomonas-pos,0.0286,0.0017,0.0,0.0,0.0,0.0
Ruminococcaceae-Dysgonomonas-neg,0.0,0.0,0.0,0.0,0.1005,0.0
Ruminococcaceae-Porphyromonadaceae-pos,0.2224,0.1378,0.0,0.0,0.0499,0.0
Ruminococcaceae-Planococcaceae-neg,0.2522,0.1679,0.0,0.0,0.1752,0.0
Ruminococcaceae-Oceanobacillus-neg,0.075,0.0885,0.0,0.0,0.1191,0.0
Ruminococcaceae-Legionella-pos,0.0439,0.0002,0.0,0.0,0.0,0.0
Ruminococcaceae-Legionella-neg,0.0,0.0,0.0,0.0,0.0947,0.0
Ruminococcaceae-Yersiniaceae-pos,0.1261,0.0563,0.0,0.0,0.0352,0.0
Ruminococcaceae-Cronobacter-neg,0.2522,0.1679,0.0,0.0,0.2277,0.0
Ruminococcaceae-Lactococcus-neg,0.1741,0.1284,0.0,0.0,0.0569,0.0
Ruminococcaceae-Morganella-neg,0.0636,0.0852,0.0,0.0,0.1119,0.0
Ruminococcaceae-Fusobacterium-neg,0.0636,0.09,0.0,0.0,0.2064,0.0
Ruminococcaceae-Kurthia-neg,0.006,0.0618,0.0,0.0,0.0312,0.0
Ruminococcaceae-Staphylococcaceae-pos,0.2495,0.1684,0.0,0.0,0.0,0.0
Ruminococcaceae-Staphylococcaceae-neg,0.0,0.0,0.0,0.0,0.0158,0.0
Ruminococcaceae-Methylobacterium-neg,0.2861,0.1708,0.0,0.0,0.2268,0.0
Ruminococcaceae-Veillonella-pos,0.1622,0.3403,0.0,0.0,0.0574,0.0
Ruminococcaceae-Acinetobacter-neg,0.006,0.0618,0.0,0.0,0.1372,0.0
Ruminococcaceae-Aeromonas-neg,0.1862,0.1327,0.0,0.0,0.1327,0.0
Ruminococcaceae-Bacillaceae-pos,0.018,0.0,0.0,0.0,0.0,0.0
Ruminococcaceae-Bacillaceae-neg,0.0,0.0266,0.0,0.0,0.0585,0.0
Ruminococcaceae-Clostridiaceae-neg,0.0985,0.0835,0.0,0.0,0.1349,0.0
Ruminococcaceae-Peptoniphilus-pos,0.2602,0.1687,0.0,0.0,0.0,0.0
Ruminococcaceae-Peptoniphilus-neg,0.0,0.0,0.0,0.0,0.0261,0.0
Ruminococcaceae-Dietzia-neg,0.0636,0.1034,0.0,0.0,0.1506,0.0
Ruminococcaceae-Erysipelothrix-pos,0.1832,0.1493,0.0,0.0,0.0,0.0
Ruminococcaceae-Erysipelothrix-neg,0.0,0.0,0.0,0.0,0.0653,0.0
Ruminococcaceae-Sporomusaceae-pos,0.1492,0.1542,0.0,0.0,0.0,0.0
Ruminococcaceae-Sporomusaceae-neg,0.0,0.0,0.0,0.0,0.0671,0.0
Ruminococcaceae-Desulfuromonadaceae-pos,0.0,0.0553,0.0,0.0,0.0,0.0
Ruminococcaceae-Desulfuromonadaceae-neg,0.0108,0.0,0.0,0.0,0.0785,0.0
Ruminococcaceae-Anaerococcus-pos,0.35,0.2384,0.0,0.0,0.0266,0.0
Ruminococcaceae-Arcanobacterium-pos,0.3011,0.2442,0.0,0.0,0.0,0.0
Ruminococcaceae-Arcanobacterium-neg,0.0,0.0,0.0,0.0,0.0901,0.0
Ruminococcaceae-Porphyromonas-pos,0.2968,0.1477,0.0,0.0,0.0,0.0
Ruminococcaceae-Porphyromonas-neg,0.0,0.0,0.0,0.0,0.1405,0.0
Ruminococcaceae-Brevibacillus-pos,0.0354,0.1604,0.0,0.0,0.0,0.0
Ruminococcaceae-Brevibacillus-neg,0.0,0.0,0.0,0.0,0.1389,0.0
Ruminococcaceae-Selenomonas-neg,0.1621,0.1211,0.0,0.0,0.0152,0.0
Ruminococcaceae-Campylobacter-neg,0.2162,0.1438,0.0,0.0,0.2007,0.0
Ruminococcaceae-Eggerthellaceae-pos,0.0521,0.0025,0.0,0.0,0.0,0.0
Ruminococcaceae-Eggerthellaceae-neg,0.0,0.0,0.0,0.0,0.0644,0.0
Ruminococcaceae-Ruminiclostridium-pos,0.0661,0.0153,0.0,0.0,0.047,0.0
Ruminococcaceae-Rhizobium-neg,0.1501,0.1153,0.0,0.0,0.2144,0.0
Ruminococcaceae-Anaerobranca-neg,0.0715,0.0403,0.0,0.0,0.045,0.0
Ruminococcaceae-Domibacillus-pos,0.1862,0.1672,0.0,0.0,0.0,0.0
Ruminococcaceae-Domibacillus-neg,0.0,0.0,0.0,0.0,0.0819,0.0
Ruminococcaceae-Actinomyces-pos,0.3093,0.4665,0.0,0.0,0.0372,0.0
Ruminococcaceae-Paenibacillus-neg,0.1261,0.1043,0.0,0.0,0.199,0.0
Ruminococcaceae-Stenotrophomonas-pos,0.0661,0.0153,0.0,0.0,0.0,0.0
Ruminococcaceae-Stenotrophomonas-neg,0.0,0.0,0.0,0.0,0.0758,0.0
Ruminococcaceae-Eggerthella-pos,0.1982,0.1729,0.0,0.0,0.0,0.0
Ruminococcaceae-Eggerthella-neg,0.0,0.0,0.0,0.0,0.0161,0.0
Ruminococcaceae-Acetobacter-neg,0.018,0.0715,0.0,0.0,0.1512,0.0
Ruminococcaceae-Acetobacterium-neg,0.1021,0.1009,0.0,0.0,0.1353,0.0
Ruminococcaceae-Flavobacterium-pos,0.0661,0.0153,0.0,0.0,0.0,0.0
Ruminococcaceae-Flavobacterium-neg,0.0,0.0,0.0,0.0,0.1847,0.0
Ruminococcaceae-Actinobacteria-pos,0.0661,0.0153,0.0,0.0,0.0,0.0
Ruminococcaceae-Actinobacteria-neg,0.0,0.0,0.0,0.0,0.0789,0.0
Ruminococcaceae-Pedobacter-neg,0.1501,0.1153,0.0,0.0,0.1531,0.0
Ruminococcaceae-Micrococcus-neg,0.1501,0.1153,0.0,0.0,0.0828,0.0
Ruminococcaceae-Brevundimonas-neg,0.1862,0.1327,0.0,0.0,0.148,0.0
Ruminococcaceae-Slackia-pos,0.2342,0.3402,0.0,0.0,0.0207,0.0
Ruminococcaceae-Gammaproteobacteria-neg,0.018,0.0715,0.0,0.0,0.0673,0.0
Ruminococcaceae-Rhodobacteraceae-pos,0.0,0.0,0.0,0.0,0.0045,0.0
Ruminococcaceae-Rhodobacteraceae-neg,0.018,0.0715,0.0,0.0,0.0,0.0
Ruminococcaceae-Propionibacteriaceae-neg,0.1501,0.1153,0.0,0.0,0.0872,0.02063125415196
Ruminococcaceae-Oscillatoriaceae-pos,0.006,0.0,0.0,0.0,0.0,0.0
Ruminococcaceae-Oscillatoriaceae-neg,0.0,0.0343,0.0,0.0,0.1621,0.0
Ruminococcaceae-Flavobacteriaceae-neg,0.006,0.0618,0.0,0.0,0.0239,0.0
Roseburia-Klebsiella-neg,0.2004,0.0788,0.0369259070622645,0.0,0.2291,0.0
Roseburia-Ruminococcus-pos,0.0,0.0,0.0,0.0,0.1094,0.0
Roseburia-Ruminococcus-neg,0.0106,0.1515,0.0,0.0,0.0,0.0
Roseburia-Parabacteroides-pos,0.3664,0.2779,0.0,0.0,0.3162,0.0
Roseburia-Citrobacter-pos,0.1649,0.0354,0.0,0.0,0.0723,0.0
Roseburia-Alistipes-pos,0.1539,0.0,0.0,0.0,0.2639,0.0
Roseburia-Alistipes-neg,0.0,0.0886,0.0,0.0,0.0,0.0
Roseburia-Verrucomicrobiaceae-pos,0.0026,0.0,0.0,0.0,0.0,0.0
Roseburia-Verrucomicrobiaceae-neg,0.0,0.1594,0.0197851442977004,0.0,0.0846,0.0
Roseburia-Bacillus-neg,0.292,0.0595,0.113762367850635,0.0133953525644745,0.4054,0.0
Roseburia-Peptostreptococcaceae-pos,0.0483,0.218,0.0,0.0,0.0,0.0
Roseburia-Peptostreptococcaceae-neg,0.0,0.0,0.0,0.0,0.0251,0.0
Roseburia-Alicyclobacillus-pos,0.09,0.0036,0.0,0.0,0.0734,0.0
Roseburia-Lachnospiraceae-pos,0.6273,0.5441,0.0447617754169948,0.0,0.6853,0.214924436803031
Roseburia-Dialister-pos,0.2871,0.5128,0.0,0.0,0.2203,0.0
Roseburia-Blautia-pos,0.5247,0.2933,0.0721686971233416,0.0,0.4995,0.0
Roseburia-Bifidobacterium-pos,0.3461,0.0763,0.0,0.0,0.2267,0.0
Roseburia-Clostridium-neg,0.1644,0.0061,0.0,0.0,0.1818,0.0
Roseburia-Prevotella-pos,0.0603,0.0,0.0,0.0,0.1021,0.0
Roseburia-Prevotella-neg,0.0,0.0162,0.0,0.0,0.0,0.0
Roseburia-Acidaminococcaceae-pos,0.1803,0.0,0.0,0.0,0.1676,0.0
Roseburia-Acidaminococcaceae-neg,0.0,0.0038,0.0,0.0,0.0,0.0
Roseburia-Methanobrevibacter-neg,0.2483,0.112,0.0,0.0,0.1951,0.0
Roseburia-Erysipelatoclostridium-pos,0.2972,0.5989,0.0,0.0,0.4102,0.0
Roseburia-Spiroplasma-pos,0.0013,0.0,0.0036938833566317704,0.0,0.0,0.0
Roseburia-Spiroplasma-neg,0.0,0.0363,0.0,0.0,0.0107,0.0
Roseburia-Bacteroidales-pos,0.1034,0.0,0.0,0.0,0.1335,0.0
Roseburia-Bacteroidales-neg,0.0,0.0507,0.0,0.0,0.0,0.0
Roseburia-Bacillales-neg,0.2283,0.0602,0.0,0.0,0.0879,0.0
Roseburia-Lysinibacillus-neg,0.226,0.1038,0.10979302098920599,0.0,0.2841,0.0
Roseburia-Clostridiales-pos,0.1482,0.0,0.0,0.0,0.2077,0.0
Roseburia-Clostridiales-neg,0.0,0.0466,0.0,0.0,0.0,0.0
Roseburia-Anaerostipes-pos,0.5086,0.3013,0.0657520693140297,0.0,0.3423,0.0
Roseburia-Alphaproteobacteria-pos,0.3351,0.0077,0.127307456846644,0.0,0.1815,0.0
Roseburia-Hungateiclostridiaceae-pos,0.3837,0.0759,0.10621485868500698,0.0,0.4231,0.0
Roseburia-Providencia-pos,0.0929,0.0,0.0,0.0,0.0902,0.0
Roseburia-Providencia-neg,0.0,0.0066,0.0,0.0,0.0,0.0
Roseburia-Pseudomonas-pos,0.0393,0.0,0.102347222668299,0.0,0.0,0.0
Roseburia-Pseudomonas-neg,0.0,0.0418,0.0,0.0,0.0024,0.0
Roseburia-Staphylococcus-pos,0.0154,0.7174,0.0,0.0,0.0773,0.0
Roseburia-Haemophilus-pos,0.3822,0.252,0.0,0.0,0.2525,0.0
Roseburia-Streptococcus-pos,0.3735,0.2448,0.0598800587912066,0.0,0.2257,0.0
Roseburia-Lactobacillus-pos,0.3908,0.1513,0.0864330616894764,0.0,0.1616,0.0
Roseburia-Sphingomonas-pos,0.1951,0.0,0.0,0.0,0.0,0.0
Roseburia-Sphingomonas-neg,0.0,0.029,0.0,0.0,0.0069,0.0
Roseburia-Desulfovibrio-pos,0.0074,0.0,0.0,0.0,0.0,0.0
Roseburia-Desulfovibrio-neg,0.0,0.0864,0.0,0.0,0.0195,0.0
Roseburia-Lachnoclostridium-pos,0.2401,0.408,0.0,0.0,0.0996,0.0
Roseburia-Odoribacter-pos,0.3412,0.0456,0.0,0.0,0.0981,0.0
Roseburia-Enterobacterales-neg,0.0296,0.0748,0.0,0.0,0.2097,0.0
Roseburia-Enterococcus-pos,0.1681,0.1612,0.0,0.0,0.0967,0.0
Roseburia-Firmicutes-pos,0.2714,0.3825,0.0,0.0,0.1239,0.0
Roseburia-Erysipelotrichaceae-pos,0.0947,0.0,0.0,0.0,0.0,0.0
Roseburia-Erysipelotrichaceae-neg,0.0,0.0521,0.0,0.0,0.0346,0.0
Roseburia-Unassigned-neg,0.1503,0.0829,0.0,0.0,0.0555,0.0
Roseburia-Coriobacteriia-pos,0.0,0.05,0.0,0.0,0.0,0.0
Roseburia-Coriobacteriia-neg,0.0125,0.0,0.0,0.0,0.0488,0.0
Roseburia-Faecalicatena-neg,0.0395,0.0684,0.0,0.0,0.1229,0.0
Roseburia-Desulfosporosinus-neg,0.2045,0.0969,0.0,0.0,0.2749,0.0
Roseburia-Burkholderiales-pos,0.2017,0.0,0.0,0.0,0.1054,0.0
Roseburia-Burkholderiales-neg,0.0,0.0458,0.0,0.0,0.0,0.0
Roseburia-Bacteroidia-pos,0.0848,0.0,0.0,0.0,0.0,0.0
Roseburia-Bacteroidia-neg,0.0,0.0787,0.0,0.0,0.0054,0.0
Roseburia-Collinsella-pos,0.2476,0.1761,0.0,0.0,0.0479,0.0
Roseburia-Corynebacterium-pos,0.2509,0.2282,0.0,0.0,0.0752,0.0
Roseburia-Clostridiales Family XIII. Incertae Sedis-neg,0.0128,0.0856,0.0,0.0,0.1166,0.0
Roseburia-Bacteria-pos,0.1918,0.0817,0.0,0.0,0.055,0.0
Roseburia-Moorella-neg,0.1056,0.1103,0.0,0.0,0.0717,0.0
Roseburia-Brucella-neg,0.0132,0.0964,0.0,0.0,0.0214,0.0
Roseburia-Dysgonomonas-pos,0.1319,0.0,0.0,0.0,0.0,0.0
Roseburia-Dysgonomonas-neg,0.0,0.0338,0.0,0.0,0.0096,0.0
Roseburia-Porphyromonadaceae-pos,0.1454,0.0,0.0,0.0,0.078,0.0
Roseburia-Porphyromonadaceae-neg,0.0,0.02,0.0,0.0,0.0,0.0
Roseburia-Planococcaceae-neg,0.2285,0.0989,0.0,0.0,0.2462,0.0
Roseburia-Oceanobacillus-neg,0.2565,0.1272,0.0,0.0,0.1495,0.0
Roseburia-Legionella-neg,0.0421,0.092,0.0,0.0,0.0402,0.0
Roseburia-Yersiniaceae-pos,0.0782,0.0,0.0,0.0,0.0283,0.0
Roseburia-Yersiniaceae-neg,0.0,0.0253,0.0,0.0,0.0,0.0
Roseburia-Cronobacter-neg,0.2285,0.0989,0.0,0.0,0.1496,0.0
Roseburia-Lactococcus-pos,0.0,0.0,0.0,0.0,0.017,0.0
Roseburia-Lactococcus-neg,0.1022,0.0767,0.0,0.0,0.0,0.0
Roseburia-Morganella-neg,0.1541,0.1052,0.0,0.0,0.0523,0.0
Roseburia-Fusobacterium-neg,0.1541,0.1034,0.0,0.0,0.1536,0.0
Roseburia-Kurthia-pos,0.1022,0.0,0.0,0.0,0.0,0.0
Roseburia-Kurthia-neg,0.0,0.0066,0.0,0.0,0.0145,0.0
Roseburia-Staphylococcaceae-neg,0.0975,0.1242,0.0,0.0,0.06,0.0
Roseburia-Methylobacterium-neg,0.2213,0.1022,0.0,0.0,0.0311,0.0
Roseburia-Veillonella-pos,0.2387,0.2645,0.0,0.0,0.1152,0.0
Roseburia-Acinetobacter-pos,0.1022,0.0,0.0,0.0,0.0,0.0
Roseburia-Acinetobacter-neg,0.0,0.0066,0.0,0.0,0.1109,0.0
Roseburia-Aeromonas-pos,0.012,0.0,0.0,0.0,0.0394,0.0
Roseburia-Aeromonas-neg,0.0,0.0439,0.0,0.0,0.0,0.0
Roseburia-Bacillaceae-neg,0.1323,0.0812,0.0,0.0,0.1586,0.0
Roseburia-Clostridiaceae-pos,0.0941,0.0,0.0,0.0,0.0,0.0
Roseburia-Clostridiaceae-neg,0.0,0.0651,0.0,0.0,0.0345,0.0
Roseburia-Peptoniphilus-neg,0.1107,0.0788,0.0,0.0,0.1791,0.0
Roseburia-Dietzia-neg,0.1541,0.0944,0.0,0.0,0.0325,0.0
Roseburia-Erysipelothrix-pos,0.3049,0.7396,0.0,0.0,0.0141,0.0
Roseburia-Sporomusaceae-pos,0.0,0.1333,0.0,0.0,0.0,0.0
Roseburia-Sporomusaceae-neg,0.0829,0.0,0.0,0.0,0.1343,0.0
Roseburia-Desulfuromonadaceae-neg,0.3322,0.1476,0.0,0.0,0.1696,0.0
Roseburia-Anaerococcus-pos,0.1712,0.2837,0.0,0.0,0.0632,0.0
Roseburia-Arcanobacterium-pos,0.3347,0.4532,0.0,0.0,0.0,0.0
Roseburia-Arcanobacterium-neg,0.0,0.0,0.0,0.0,0.0012,0.0
Roseburia-Porphyromonas-pos,0.0159,0.0,0.0,0.0,0.0,0.0
Roseburia-Porphyromonas-neg,0.0,0.0526,0.0,0.0,0.2037,0.0
Roseburia-Brevibacillus-neg,0.0852,0.0154,0.0,0.0,0.2352,0.0
Roseburia-Selenomonas-pos,0.0541,0.0,0.0,0.0,0.0528,0.0
Roseburia-Selenomonas-neg,0.0,0.0359,0.0,0.0,0.0,0.0
Roseburia-Campylobacter-neg,0.2285,0.0989,0.0,0.0,0.2121,0.0
Roseburia-Eggerthellaceae-pos,0.0,0.0,0.0,0.0,0.0485,0.0
Roseburia-Eggerthellaceae-neg,0.1277,0.0839,0.0,0.0,0.0,0.0
Roseburia-Ruminiclostridium-neg,0.1323,0.0812,0.0,0.0,0.0446,0.0
Roseburia-Rhizobium-neg,0.0842,0.0696,0.0,0.0,0.139,0.0
Roseburia-Anaerobranca-pos,0.0,0.0,0.0,0.0,0.0218,0.0
Roseburia-Anaerobranca-neg,0.1025,0.0767,0.0,0.0,0.0,0.0
Roseburia-Domibacillus-pos,0.1263,0.0031,0.0,0.0,0.0,0.0
Roseburia-Domibacillus-neg,0.0,0.0,0.0,0.0,0.0557,0.0
Roseburia-Actinomyces-pos,0.043,0.0737,0.0,0.0,0.0,0.0
Roseburia-Actinomyces-neg,0.0,0.0,0.0,0.0,0.0116,0.0
Roseburia-Paenibacillus-neg,0.2285,0.0989,0.0,0.0,0.2888,0.0
Roseburia-Stenotrophomonas-neg,0.1323,0.0812,0.0,0.0,0.1551,0.0
Roseburia-Eggerthella-pos,0.2586,0.7938,0.0,0.0,0.0055,0.0
Roseburia-Acetobacter-pos,0.012,0.0,0.0,0.0,0.0,0.0
Roseburia-Acetobacter-neg,0.0,0.0439,0.0,0.0,0.0639,0.0
Roseburia-Acetobacterium-neg,0.0661,0.0678,0.0,0.0,0.1261,0.0
Roseburia-Flavobacterium-neg,0.1323,0.0812,0.0,0.0,0.0474,0.0
Roseburia-Actinobacteria-neg,0.1323,0.0812,0.0,0.0,0.0626,0.0
Roseburia-Pedobacter-neg,0.0842,0.0696,0.0,0.0,0.1081,0.0
Roseburia-Micrococcus-neg,0.0842,0.0696,0.0,0.0,0.0969,0.0
Roseburia-Brevundimonas-pos,0.012,0.0,0.0,0.0,0.0,0.0
Roseburia-Brevundimonas-neg,0.0,0.0439,0.0,0.0,0.0704,0.0
Roseburia-Slackia-pos,0.1864,0.075,0.0,0.0,0.0,0.0
Roseburia-Slackia-neg,0.0,0.0,0.0,0.0,0.0296,0.0
Roseburia-Gammaproteobacteria-pos,0.012,0.0,0.0,0.0,0.0,0.0
Roseburia-Gammaproteobacteria-neg,0.0,0.0439,0.0,0.0,0.0554,0.0
Roseburia-Rhodobacteraceae-pos,0.012,0.0,0.0,0.0,0.0,0.0
Roseburia-Rhodobacteraceae-neg,0.0,0.0439,0.0,0.0,0.0325,0.0
Roseburia-Propionibacteriaceae-pos,0.0,0.0,0.0,0.0,0.024,0.0
Roseburia-Propionibacteriaceae-neg,0.0842,0.0696,0.0,0.0,0.0,0.0
Roseburia-Oscillatoriaceae-neg,0.1744,0.0874,0.0,0.0,0.1483,0.0
Roseburia-Flavobacteriaceae-pos,0.1022,0.0,0.0,0.0,0.0,0.0
Roseburia-Flavobacteriaceae-neg,0.0,0.0066,0.0,0.0,0.0628,0.0
Klebsiella-Ruminococcus-neg,0.2801,0.1764,0.0149750530815838,0.0,0.2723,0.0
Klebsiella-Parabacteroides-neg,0.2071,0.169,0.0369871368644705,0.0,0.2963,0.0
Klebsiella-Citrobacter-pos,0.3154,0.3175,0.0,0.0,0.3553,0.0
Klebsiella-Alistipes-neg,0.3472,0.2492,0.0,0.0,0.3918,0.0
Klebsiella-Verrucomicrobiaceae-neg,0.2734,0.1335,0.0,0.0,0.2335,0.0
Klebsiella-Bacillus-pos,0.1053,0.0,0.0,0.0,0.0729,0.0
Klebsiella-Bacillus-neg,0.0,0.05,0.0,0.0,0.0,0.0
Klebsiella-Peptostreptococcaceae-neg,0.104,0.1413,0.0,0.0,0.1204,0.0
Klebsiella-Alicyclobacillus-neg,0.2476,0.1953,0.0,0.0,0.2022,0.0
Klebsiella-Lachnospiraceae-neg,0.3644,0.2192,0.0823591975312871,0.0,0.3732,0.0
Klebsiella-Dialister-pos,0.2079,0.0909,0.028250248573535,0.0,0.1272,0.0
Klebsiella-Blautia-neg,0.1953,0.1711,0.0,0.0,0.1306,0.0
Klebsiella-Bifidobacterium-neg,0.3288,0.2641,0.0456885113404246,0.0,0.3705,0.0
Klebsiella-Clostridium-neg,0.2314,0.1881,0.0523880557537156,0.0,0.2375,0.0
Klebsiella-Prevotella-neg,0.2749,0.1553,0.00309213466071063,0.0,0.2057,0.0
Klebsiella-Acidaminococcaceae-neg,0.5016,0.2401,0.114715247539727,0.00596096215374506,0.466,0.084938829511076
Klebsiella-Methanobrevibacter-neg,0.013,0.1087,0.0543421690495756,0.0,0.0562,0.0
Klebsiella-Erysipelatoclostridium-pos,0.0222,0.1861,0.0,0.0,0.0,0.0
Klebsiella-Erysipelatoclostridium-neg,0.0,0.0,0.0,0.0,0.0642,0.0
Klebsiella-Spiroplasma-neg,0.1946,0.1437,0.0,0.0,0.1273,0.0
Klebsiella-Bacteroidales-neg,0.3067,0.1965,0.0,0.0,0.2537,0.0
Klebsiella-Bacillales-neg,0.2272,0.0714,0.139098601857227,0.0,0.0925,0.0
Klebsiella-Lysinibacillus-pos,0.3376,0.0,0.0115719620523522,0.0,0.2061,0.0
Klebsiella-Lysinibacillus-neg,0.0,0.0417,0.0,0.0,0.0,0.0
Klebsiella-Clostridiales-neg,0.1604,0.1944,0.0182146903252668,0.0,0.1993,0.0
